,indextest,block info,white,black,asian,4,5,6,7,index,creation_date,completion_date,community_area,street_address,type_of_service_request,latitude,longitude,police_district,ward,is_building_open_or_boarded_,number_of_potholes_filled_on_block,what_type_of_surface_is_the_graffiti_on_,what_is_the_nature_of_this_code_violation_,x_coordinate,y_coordinate,zip
0,1,"Block Group 4, Census Tract 5302, Cook County, Illinois",0,1012,0,17,031,530200,4,345,2017-03-10T00:00:00,,53.0,S WALLACE 11759 ST,Vacant/Abandoned Building,41.6802702199,-87.6371635659,5.0,34.0,Open,,,,1174422.65997,1826850.76999,
0,1,"Block Group 2, Census Tract 8374, Cook County, Illinois",95,1026,14,17,031,837400,2,346,2017-03-09T00:00:00,,27.0,W CONGRESS 2723 PKWY,Vacant/Abandoned Building,41.8749031226,-87.6945686389,11.0,28.0,Open,,,,1158214.4307,1897652.00742,
0,1,"Block Group 1, Census Tract 4205, Cook County, Illinois",114,921,60,17,031,420500,1,347,2017-03-09T00:00:00,,42.0,S CHAMPLAIN 6122 AVE,Vacant/Abandoned Building,41.7835860942,-87.6096597256,3.0,20.0,Open,,,,1181619.39467,1864559.96139,
0,1,"Block Group 3, Census Tract 6113, Cook County, Illinois",765,21,0,17,031,611300,3,348,2017-03-09T00:00:00,,61.0,S PAULINA 4733 ST,Vacant/Abandoned Building,41.8079738553,-87.6673811812,9.0,20.0,Open,,,,1165807.94248,1873319.49457,
0,1,"Block Group 2, Census Tract 8382, Cook County, Illinois",332,274,114,17,031,838200,2,349,2017-03-09T00:00:00,,28.0,S WINCHESTER 700 AVE,Vacant/Abandoned Building,41.8731110866,-87.6749509906,12.0,27.0,Open,,,,1163562.23561,1897039.36418,
0,1,"Block Group 1, Census Tract 6810, Cook County, Illinois",0,572,0,17,031,681000,1,350,2017-03-09T00:00:00,,68.0,S ABERDEEN 6433 ST,Vacant/Abandoned Building,41.777220164,-87.6520087406,7.0,16.0,Open,,,,1170087.75279,1862145.89761,
0,1,"Block Group 1, Census Tract 2520, Cook County, Illinois",19,699,0,17,031,252000,1,351,2017-03-09T00:00:00,,25.0,N PARKSIDE 203 AVE,Vacant/Abandoned Building,41.8842539846,-87.7666516667,15.0,29.0,Open,,,,1138560.39769,1900921.58942,
0,1,"Block Group 1, Census Tract 8416, Cook County, Illinois",15,730,0,17,031,841600,1,352,2017-03-09T00:00:00,,29.0,S SAWYER 1928 AVE,Vacant/Abandoned Building,41.854891833,-87.7065619116,10.0,24.0,,,,,1155001.34559,1890335.86077,
0,1,"Block Group 1, Census Tract 5305.02, Cook County, Illinois",10,1457,0,17,031,530502,1,353,2017-03-09T00:00:00,,53.0,W BRAYTON 155 ST,Vacant/Abandoned Building,41.6647220134,-87.626082656,5.0,9.0,Open,,,,1177496.14953,1821209.87051,
0,1,"Block Group 4, Census Tract 7401, Cook County, Illinois",1119,0,0,17,031,740100,4,354,2017-03-09T00:00:00,,74.0,W 111TH 3010 ST,Vacant/Abandoned Building,41.6916187199,-87.6965083068,22.0,19.0,Boarded,,,,1158180.80979,1830860.6042,
0,1,"Block Group 4, Census Tract 5103, Cook County, Illinois",59,2508,0,17,031,510300,4,355,2017-03-09T00:00:00,,51.0,S MERRILL 9725 AVE,Vacant/Abandoned Building,41.7183985787,-87.5709866659,4.0,7.0,Open,,,,1192377.34037,1840897.31681,
0,1,"Block Group 3, Census Tract 5305.01, Cook County, Illinois",0,802,0,17,031,530501,3,356,2017-03-09T00:00:00,,53.0,S HARVARD 12201 AVE,Vacant/Abandoned Building,41.6724523958,-87.6309082733,5.0,34.0,Open,,,,1176154.65097,1824015.92997,
0,1,"Block Group 1, Census Tract 4601, Cook County, Illinois",312,819,0,17,031,460100,1,357,2017-03-09T00:00:00,,46.0,S BUFFALO 8257 AVE,Vacant/Abandoned Building,41.7451423724,-87.5442764428,4.0,7.0,Open,,,,1199580.17878,1850708.21067,
0,1,"Block Group 4, Census Tract 2312, Cook County, Illinois",194,893,0,17,031,231200,4,358,2017-03-09T00:00:00,,23.0,N AVERS 1040 AVE,Vacant/Abandoned Building,41.8997898918,-87.7225535598,11.0,37.0,Open,,,,1150528.29373,1906665.24201,
0,1,"Block Group 1, Census Tract 2307, Cook County, Illinois",431,85,0,17,031,230700,1,359,2017-03-09T00:00:00,,23.0,N RIDGEWAY 1516 AVE,Vacant/Abandoned Building,41.9084302414,-87.720402626,25.0,26.0,Open,,,,1151091.36837,1909817.9617,
0,1,"Block Group 1, Census Tract 4804, Cook County, Illinois",36,1011,0,17,031,480400,1,360,2017-03-09T00:00:00,,48.0,S PAXTON 9029 AVE,Vacant/Abandoned Building,41.7311166477,-87.5707118412,4.0,7.0,Open,,,,1192411.31391,1845532.31901,
0,1,"Block Group 3, Census Tract 6809, Cook County, Illinois",22,611,0,17,031,680900,3,361,2017-03-08T00:00:00,,68.0,S ROSS 6562 AVE,Vacant/Abandoned Building,41.7752476123,-87.6305144971,7.0,20.0,Open,,,,1175956.41928,1861474.29679,
0,1,"Block Group 1, Census Tract 8368, Cook County, Illinois",29,642,0,17,031,836800,1,362,2017-03-08T00:00:00,,27.0,W WALNUT 3500 ST,Vacant/Abandoned Building,41.8854704532,-87.7135790707,11.0,28.0,Open,,,,1153009.203,1901464.77023,
0,1,"Block Group 1, Census Tract 8368, Cook County, Illinois",29,642,0,17,031,836800,1,363,2017-03-08T00:00:00,,27.0,W WALNUT 3504 ST,Vacant/Abandoned Building,41.8854740068,-87.7136781912,11.0,28.0,Open,,,,1152982.203,1901465.87023,
0,1,"Block Group 1, Census Tract 8333, Cook County, Illinois",1507,219,892,17,031,833300,1,364,2017-03-08T00:00:00,,28.0,S RACINE 1158 AVE,Vacant/Abandoned Building,41.8673792397,-87.6566940797,12.0,28.0,Boarded,,,,1168551.04487,1894989.35693,
0,1,"Block Group 2, Census Tract 6913, Cook County, Illinois",19,1183,0,17,031,691300,2,365,2017-03-08T00:00:00,,69.0,S DR MARTIN LUTHER KING JR 7740 DR,Vacant/Abandoned Building,41.7540281025,-87.6150235787,6.0,6.0,Open,,,,1180246.44067,1853776.98768,
0,1,"Block Group 5, Census Tract 6811, Cook County, Illinois",13,513,0,17,031,681100,5,366,2017-03-08T00:00:00,,68.0,S MAY 7035 ST,Vacant/Abandoned Building,41.7662489152,-87.6529317003,7.0,6.0,Open,,,,1169867.63329,1858146.06661,
0,1,"Block Group 1, Census Tract 8368, Cook County, Illinois",29,642,0,17,031,836800,1,367,2017-03-08T00:00:00,,27.0,W WALNUT 3506 ST,Vacant/Abandoned Building,41.8854759227,-87.7137281174,11.0,28.0,Open,,,,1152968.603,1901466.47023,
0,1,"Block Group 3, Census Tract 6809, Cook County, Illinois",22,611,0,17,031,680900,3,368,2017-03-08T00:00:00,,68.0,S ROSS 6548 AVE,Vacant/Abandoned Building,41.7755222215,-87.6304087132,7.0,20.0,Open,,,,1175984.45599,1861574.59821,
0,1,"Block Group 1, Census Tract 6120, Cook County, Illinois",5,584,0,17,031,612000,1,369,2017-03-08T00:00:00,,61.0,S MAY 5143 ST,Vacant/Abandoned Building,41.8007127753,-87.6538271943,9.0,20.0,Open,,,,1169524.09139,1870702.52328,
0,1,"Block Group 1, Census Tract 2604, Cook County, Illinois",12,1596,0,17,031,260400,1,370,2017-03-08T00:00:00,,26.0,N KILBOURN 126 AVE,Vacant/Abandoned Building,41.8822453773,-87.7379815248,11.0,28.0,Open,,,,1146372.53611,1900242.5129,
0,1,"Block Group 2, Census Tract 7106, Cook County, Illinois",16,749,0,17,031,710600,2,371,2017-03-08T00:00:00,,71.0,S LAFLIN 7955 ST,Vacant/Abandoned Building,41.7492697319,-87.6609853665,6.0,21.0,Open,,,,1167718.88812,1851941.72321,
0,1,"Block Group 4, Census Tract 5501, Cook County, Illinois",739,340,0,17,031,550100,4,372,2017-03-08T00:00:00,,55.0,S BUFFALO 13335 AVE,Vacant/Abandoned Building,41.6530283891,-87.5435148666,4.0,10.0,Open,,,,1200095.82419,1817144.82149,
0,1,"Block Group 2, Census Tract 8312, Cook County, Illinois",966,72,0,17,031,831200,2,373,2017-03-08T00:00:00,,20.0,N LOWELL 1922 AVE,Vacant/Abandoned Building,41.9156401696,-87.7350543111,25.0,35.0,Open,,,,1147084.79828,1912417.10428,
0,1,"Block Group 2, Census Tract 6915, Cook County, Illinois",21,831,0,17,031,691500,2,374,2017-03-08T00:00:00,,69.0,S DOBSON 7844 AVE,Vacant/Abandoned Building,41.7523643714,-87.5991539761,6.0,8.0,Open,,,,1184581.78641,1853207.29089,
0,1,"Block Group 3, Census Tract 7506, Cook County, Illinois",4,949,0,17,031,750600,3,375,2017-03-08T00:00:00,,75.0,W 111TH 1143 PL,Vacant/Abandoned Building,41.6913485248,-87.6507049757,22.0,34.0,Open,,,,1170691.54621,1830857.95997,
0,1,"Block Group 3, Census Tract 2004.02, Cook County, Illinois",505,9,31,17,031,200402,3,376,2017-03-08T00:00:00,,20.0,N KEYSTONE 2227 AVE,Vacant/Abandoned Building,41.921308807,-87.7278967073,25.0,35.0,Boarded,,,,1149018.32262,1914496.43159,
0,1,"Block Group 2, Census Tract 6303, Cook County, Illinois",2029,33,57,17,031,630300,2,377,2017-03-08T00:00:00,,63.0,S KEDZIE 5318 AVE,Vacant/Abandoned Building,41.7966361402,-87.7036449798,8.0,14.0,Open,,,,1155951.59517,1869113.57988,
0,1,"Block Group 1, Census Tract 3007, Cook County, Illinois",1722,0,0,17,031,300700,1,378,2017-03-08T00:00:00,,30.0,S DRAKE 2222 AVE,Vacant/Abandoned Building,41.8511113158,-87.7137612488,10.0,22.0,,,,,1153049.96138,1888944.01791,
0,1,"Block Group 4, Census Tract 8421, Cook County, Illinois",333,620,31,17,031,842100,4,379,2017-03-08T00:00:00,,23.0,W THOMAS 4204 ST,Vacant/Abandoned Building,41.900763709,-87.731270052,11.0,37.0,Open,,,,1148152.82143,1907003.32701,
0,1,"Block Group 6, Census Tract 2315, Cook County, Illinois",36,1987,36,17,031,231500,6,380,2017-03-08T00:00:00,,23.0,N RIDGEWAY 701 AVE,Vacant/Abandoned Building,41.893605711,-87.7199186864,11.0,27.0,Boarded,,,,1151261.72492,1904416.84728,
0,1,"Block Group 1, Census Tract 2604, Cook County, Illinois",12,1596,0,17,031,260400,1,381,2017-03-08T00:00:00,,26.0,W WASHINGTON 4513 BLVD,Vacant/Abandoned Building,41.881896907,-87.7382557679,11.0,28.0,Open,,,,1146298.73611,1900115.0129,
0,1,"Block Group 4, Census Tract 8429, Cook County, Illinois",45,91,0,17,031,842900,4,382,2017-03-07T00:00:00,,28.0,S HEATH 1301 AVE,Vacant/Abandoned Building,41.864815166,-87.6843633713,12.0,28.0,Open,,,,1161021.58988,1893996.8243,
0,1,"Block Group 2, Census Tract 6117, Cook County, Illinois",142,85,0,17,031,611700,2,383,2017-03-07T00:00:00,,61.0,S WINCHESTER 5429 AVE,Vacant/Abandoned Building,41.7952475817,-87.6731214957,9.0,16.0,Open,,,,1164278.57723,1868670.04337,
0,1,"Block Group 1, Census Tract 6718, Cook County, Illinois",96,1201,0,17,031,671800,1,384,2017-03-07T00:00:00,,67.0,W 72ND 1222 PL,Vacant/Abandoned Building,41.7623167915,-87.6547613574,7.0,6.0,Open,,,,1169379.79257,1856709.29007,
0,1,"Block Group 1, Census Tract 6912, Cook County, Illinois",15,1177,0,17,031,691200,1,385,2017-03-07T00:00:00,,69.0,S EGGLESTON 7544 AVE,Vacant/Abandoned Building,41.7572475973,-87.6356815272,6.0,6.0,,,,,1174600.21168,1854903.75869,
0,1,"Block Group 2, Census Tract 6111, Cook County, Illinois",94,217,0,17,031,611100,2,386,2017-03-07T00:00:00,,61.0,S ELIZABETH 5005 ST,Vacant/Abandoned Building,41.803162375,-87.6563183824,9.0,20.0,Boarded,,,,1168837.80992,1871589.78311,
0,1,"Block Group 2, Census Tract 7307, Cook County, Illinois",15,1448,0,17,031,730700,2,387,2017-03-07T00:00:00,,73.0,W 104TH 1030 PL,Vacant/Abandoned Building,41.7041326648,-87.6483492788,22.0,34.0,Open,,,,1171297.89681,1835521.44993,
0,1,"Block Group 1, Census Tract 6121, Cook County, Illinois",92,968,33,17,031,612100,1,388,2017-03-07T00:00:00,,61.0,S PEORIA 5351 ST,Vacant/Abandoned Building,41.7966436324,-87.647677364,9.0,20.0,Open,,,,1171212.74007,1869233.06797,
0,1,"Block Group 1, Census Tract 7115, Cook County, Illinois",21,1048,10,17,031,711500,1,389,2017-03-07T00:00:00,,71.0,S NORMAL 8913 AVE,Vacant/Abandoned Building,41.7323653029,-87.6362178311,22.0,21.0,Boarded,,,,1174527.33727,1845835.69619,
0,1,"Block Group 2, Census Tract 1612, Cook County, Illinois",1429,42,108,17,031,161200,2,390,2017-03-07T00:00:00,,16.0,N KENNETH 3313 AVE,Vacant/Abandoned Building,41.9410063591,-87.7383260257,17.0,30.0,Open,,,,1146130.18147,1921654.38438,
0,1,"Block Group 3, Census Tract 8364, Cook County, Illinois",93,860,9,17,031,836400,3,391,2017-03-07T00:00:00,,36.0,S DREXEL 4234 BLVD,Vacant/Abandoned Building,41.8175783348,-87.6046146806,2.0,4.0,Open,,,,1182890.33949,1876958.16673,
0,1,"Block Group 4, Census Tract 5103, Cook County, Illinois",59,2508,0,17,031,510300,4,392,2017-03-07T00:00:00,,51.0,S MERRILL 9723 AVE,Vacant/Abandoned Building,41.718436457,-87.5709876834,4.0,7.0,Open,,,,1192376.94037,1840911.11681,
0,1,"Block Group 6, Census Tract 5609, Cook County, Illinois",636,14,0,17,031,560900,6,393,2017-03-07T00:00:00,,56.0,S HARLEM 5333 AVE,Vacant/Abandoned Building,41.7947689201,-87.8016018101,8.0,23.0,Open,,,,1129245.12399,1868252.74009,
0,1,"Block Group 1, Census Tract 1906.01, Cook County, Illinois",908,55,0,17,031,190601,1,394,2017-03-07T00:00:00,,19.0,N MELVINA 2726 AVE,Vacant/Abandoned Building,41.9297214293,-87.7807838505,25.0,30.0,,,,,1134605.3911,1917464.82052,
0,1,"Block Group 2, Census Tract 8310, Cook County, Illinois",1211,59,188,17,031,831000,2,395,2017-03-07T00:00:00,,22.0,N WOLCOTT 1822 AVE,Vacant/Abandoned Building,41.9146004326,-87.6751203885,14.0,32.0,,,,,1163400.11667,1912157.71602,
0,1,"Block Group 4, Census Tract 7305, Cook County, Illinois",31,1831,0,17,031,730500,4,396,2017-03-07T00:00:00,,73.0,S PARNELL 9956 AVE,Vacant/Abandoned Building,41.7132509162,-87.6369374733,22.0,9.0,,,,,1174387.25409,1838869.0281,
0,1,"Block Group 2, Census Tract 7306, Cook County, Illinois",32,1152,0,17,031,730600,2,397,2017-03-07T00:00:00,,73.0,S MORGAN 9924 ST,Vacant/Abandoned Building,41.7137027128,-87.6478723601,22.0,34.0,,,,,1171400.37,1839009.69999,
0,1,"Block Group 1, Census Tract 8416, Cook County, Illinois",15,730,0,17,031,841600,1,398,2017-03-07T00:00:00,,29.0,S SAWYER 1916 AVE,Vacant/Abandoned Building,41.855113329,-87.7065681915,10.0,24.0,,,,,1154999.04559,1890416.56077,
0,1,"Block Group 2, Census Tract 4910, Cook County, Illinois",0,1067,0,17,031,491000,2,399,2017-03-07T00:00:00,,49.0,W 110TH 229 PL,Vacant/Abandoned Building,41.6934298012,-87.6286280252,5.0,34.0,Boarded,,,,1176715.10111,1831664.9076,
0,1,"Block Group 1, Census Tract 2228, Cook County, Illinois",975,92,4,17,031,222800,1,400,2017-03-07T00:00:00,,22.0,W CORTLAND 3563 ST,Vacant/Abandoned Building,41.9154779846,-87.7156942235,14.0,1.0,Open,,,,1152354.51967,1912395.35652,
0,1,"Block Group 5, Census Tract 7104, Cook County, Illinois",0,1328,0,17,031,710400,5,401,2017-03-07T00:00:00,,71.0,S HOYNE 7741 AVE,Vacant/Abandoned Building,41.7530444866,-87.6756420239,6.0,18.0,Open,,,,1163708.87571,1853286.29682,
0,1,"Block Group 1, Census Tract 6610, Cook County, Illinois",15,771,14,17,031,661000,1,402,2017-03-06T00:00:00,,66.0,W 71ST 2247 ST,Vacant/Abandoned Building,41.7647427349,-87.679832796,8.0,18.0,Boarded,,,,1162532.9861,1857540.32193,
0,1,"Block Group 4, Census Tract 4207, Cook County, Illinois",49,1055,0,17,031,420700,4,403,2017-03-06T00:00:00,,42.0,S ST LAWRENCE 6500 AVE,Vacant/Abandoned Building,41.7766913398,-87.6107188386,3.0,20.0,Open,,,,1181351.65122,1862045.13091,
0,1,"Block Group 3, Census Tract 8347, Cook County, Illinois",67,683,48,17,031,834700,3,404,2017-03-06T00:00:00,,68.0,W 59TH 717 ST,Vacant/Abandoned Building,41.7870551004,-87.6432074082,7.0,20.0,Boarded,,,,1172459.6497,1865748.82211,
0,1,"Block Group 2, Census Tract 8346, Cook County, Illinois",85,371,9,17,031,834600,2,405,2017-03-06T00:00:00,,68.0,S NORMAL 6048 BLVD,Vacant/Abandoned Building,41.7841834001,-87.637589655,7.0,20.0,Open,,,,1174000.18729,1864714.74151,
0,1,"Block Group 1, Census Tract 6121, Cook County, Illinois",92,968,33,17,031,612100,1,406,2017-03-06T00:00:00,,61.0,W 54TH 845 ST,Vacant/Abandoned Building,41.7960273121,-87.6463198347,9.0,20.0,Boarded,,,,1171584.70422,1869011.44011,
0,1,"Block Group 3, Census Tract 4304, Cook County, Illinois",11,965,0,17,031,430400,3,407,2017-03-06T00:00:00,,43.0,S BLACKSTONE 7342 AVE,Vacant/Abandoned Building,41.7613218123,-87.5884353268,3.0,8.0,Open,,,,1187478.28632,1856496.44987,
0,1,"Block Group 1, Census Tract 8374, Cook County, Illinois",46,881,0,17,031,837400,1,408,2017-03-06T00:00:00,,27.0,W ADAMS 2707 ST,Vacant/Abandoned Building,41.8783682507,-87.6939570644,11.0,27.0,Boarded,,,,1158371.5845,1898915.93499,
0,1,"Block Group 3, Census Tract 4313.02, Cook County, Illinois",38,1917,69,17,031,431302,3,409,2017-03-06T00:00:00,,43.0,S KINGSTON 7629 AVE,Vacant/Abandoned Building,41.7566878135,-87.5626900185,4.0,7.0,Open,,,,1194517.4764,1854869.73257,
0,1,"Block Group 1, Census Tract 8313, Cook County, Illinois",264,560,25,17,031,831300,1,410,2017-03-06T00:00:00,,25.0,W HIRSCH 4837 ST,Vacant/Abandoned Building,41.9059777183,-87.7469573972,25.0,37.0,Open,,,,1143869.16999,1908873.72998,
0,1,"Block Group 2, Census Tract 6814, Cook County, Illinois",0,1043,0,17,031,681400,2,411,2017-03-05T00:00:00,,68.0,S ABERDEEN 7318 ST,Vacant/Abandoned Building,41.761122535,-87.6515875628,7.0,17.0,Open,,,,1170249.12917,1856280.95958,
0,1,"Block Group 1, Census Tract 6702, Cook County, Illinois",42,792,0,17,031,670200,1,412,2017-03-05T00:00:00,,67.0,S JUSTINE 5533 ST,Vacant/Abandoned Building,41.7931915226,-87.6633293581,7.0,16.0,Open,,,,1166954.58012,1867941.4876,
0,1,"Block Group 1, Census Tract 2606, Cook County, Illinois",0,860,0,17,031,260600,1,413,2017-03-05T00:00:00,,26.0,W MONROE 4326 ST,Vacant/Abandoned Building,41.879665436,-87.7336361622,11.0,28.0,Open,,,,1147562.41253,1899310.62507,
0,1,"Block Group 2, Census Tract 4909.01, Cook County, Illinois",171,1350,0,17,031,490901,2,414,2017-03-05T00:00:00,,49.0,S WABASH 10832 AVE,Vacant/Abandoned Building,41.6974785983,-87.6220569701,5.0,9.0,Boarded,,,,1178497.57783,1833154.99069,
0,1,"Block Group 2, Census Tract 4909.01, Cook County, Illinois",171,1350,0,17,031,490901,2,415,2017-03-05T00:00:00,,49.0,S WABASH 10836 AVE,Vacant/Abandoned Building,41.6974050372,-87.6220548513,5.0,9.0,Open,,,,1178498.37783,1833128.19069,
0,1,"Block Group 2, Census Tract 4910, Cook County, Illinois",0,1067,0,17,031,491000,2,416,2017-03-05T00:00:00,,49.0,W 109TH 149 ST,Vacant/Abandoned Building,41.6961849899,-87.6267848288,5.0,34.0,Open,,,,1177210.272,1832672.98823,
0,1,"Block Group 2, Census Tract 4910, Cook County, Illinois",0,1067,0,17,031,491000,2,417,2017-03-05T00:00:00,,49.0,W 109TH 133 ST,Vacant/Abandoned Building,41.6961897469,-87.6263981112,5.0,34.0,Open,,,,1177315.872,1832675.58823,
0,1,"Block Group 2, Census Tract 4910, Cook County, Illinois",0,1067,0,17,031,491000,2,418,2017-03-05T00:00:00,,49.0,W 109TH 119 ST,Vacant/Abandoned Building,41.6961939791,-87.6260600987,5.0,34.0,Open,,,,1177408.172,1832677.88823,
0,1,"Block Group 3, Census Tract 4909.01, Cook County, Illinois",0,956,0,17,031,490901,3,419,2017-03-05T00:00:00,,49.0,S PRAIRIE 10736 AVE,Vacant/Abandoned Building,41.6991506562,-87.6171977285,5.0,9.0,Open,,,,1179819.56508,1833775.26505,
